"Season","Year","City","Sport","Discipline","Athlete","Country_code","Gender","Event","Medal","Country","url"
"summer","2012","London","Volleyball","Volleyball","RODRIGUES, Fernanda","BRA","Women","Volleyball","Gold","Brazil","https://upload.wikimedia.org/wikipedia/commons/d/df/Fernanda_Rodrigues.jpg"
"summer","2012","London","Volleyball","Volleyball","SILVA, Adenizia","BRA","Women","Volleyball","Gold","Brazil","https://upload.wikimedia.org/wikipedia/commons/c/cc/Adenizia_2005.jpg"
"summer","2012","London","Volleyball","Volleyball","AKINRADEWO, Foluke","USA","Women","Volleyball","Silver","United States","https://upload.wikimedia.org/wikipedia/commons/6/61/Foluke_Akinradewo.jpg"
"summer","2012","London","Volleyball","Volleyball","HARMOTTO, Christa","USA","Women","Volleyball","Silver","United States","https://upload.wikimedia.org/wikipedia/commons/7/7b/Christa_Harmotto.jpg"
"summer","2012","London","Volleyball","Volleyball","HODGE, Megan","USA","Women","Volleyball","Silver","United States","https://upload.wikimedia.org/wikipedia/commons/2/2a/Megan_Hodge_2.jpg"
"summer","2012","London","Volleyball","Volleyball","HOOKER, Destinee","USA","Women","Volleyball","Silver","United States","https://upload.wikimedia.org/wikipedia/commons/1/1f/Destinee_Hooker_2.jpg"
"summer","2012","London","Volleyball","Volleyball","LARSON, Jordan","USA","Women","Volleyball","Silver","United States","https://upload.wikimedia.org/wikipedia/commons/8/86/Jordan_Larson_10_Eczac%C4%B1ba%C5%9F%C4%B1_VitrA_TWVL_20180426_%28cropped%29.jpg"
"summer","2012","London","Volleyball","Volleyball","MIYASHIRO, Tamari","USA","Women","Volleyball","Silver","United States","https://upload.wikimedia.org/wikipedia/commons/c/c0/Tamari_Miyashiro_2012.jpg"
"summer","2012","London","Volleyball","Volleyball","SCOTT, Danielle","USA","Women","Volleyball","Silver","United States","https://upload.wikimedia.org/wikipedia/commons/3/3f/Danielle_Scott-Arruda_1.jpg"
"summer","2012","London","Volleyball","Volleyball","THOMPSON, Courtney","USA","Women","Volleyball","Silver","United States","https://upload.wikimedia.org/wikipedia/commons/2/25/Courtney_Thompson_2012.jpg"
"summer","2012","London","Volleyball","Volleyball","ARAKI, Erika","JPN","Women","Volleyball","Bronze","Japan","https://upload.wikimedia.org/wikipedia/commons/3/3d/Erika_Araki.jpg"
"summer","2012","London","Volleyball","Volleyball","EBATA, Yukiko","JPN","Women","Volleyball","Bronze","Japan","https://upload.wikimedia.org/wikipedia/commons/f/fe/Yukiko_Ebata.jpg"
"summer","2012","London","Volleyball","Volleyball","INOUE, Kaori","JPN","Women","Volleyball","Bronze","Japan","https://upload.wikimedia.org/wikipedia/commons/7/79/Ginza5.jpg"
"summer","2012","London","Volleyball","Volleyball","KANO, Maiko","JPN","Women","Volleyball","Bronze","Japan","https://upload.wikimedia.org/wikipedia/commons/f/fc/%E7%8B%A9%E9%87%8E%E8%88%9E%E5%AD%90_-_Japan_women%27s_national_volleyball_team_at_the_2012_Summer_Olympics_%287913940138%29_%28cropped%29.jpg"
"summer","2012","London","Volleyball","Volleyball","KIMURA, Saori","JPN","Women","Volleyball","Bronze","Japan","https://upload.wikimedia.org/wikipedia/commons/2/28/Kimura_Saori%2C_Japanese_volleyball_player.jpg"
"summer","2012","London","Volleyball","Volleyball","NAKAMICHI, Hitomi","JPN","Women","Volleyball","Bronze","Japan","https://upload.wikimedia.org/wikipedia/commons/b/ba/%E3%82%B5%E3%83%BC%E3%83%96%E5%89%8D_%287747776406%29.jpg"
"summer","2012","London","Volleyball","Volleyball","OTOMO, Ai","JPN","Women","Volleyball","Bronze","Japan","https://upload.wikimedia.org/wikipedia/commons/4/4d/Ai_Yamamoto-Otomo_1.jpg"
"summer","2012","London","Volleyball","Volleyball","SAKODA, Saori","JPN","Women","Volleyball","Bronze","Japan","https://upload.wikimedia.org/wikipedia/commons/c/c5/Japan_women%27s_national_volleyball_team_at_the_2012_Summer_Olympics_%287913989448%29.jpg"
"summer","2012","London","Volleyball","Volleyball","SANO, Yuko","JPN","Women","Volleyball","Bronze","Japan","https://upload.wikimedia.org/wikipedia/commons/a/af/Yuko_Sano%2C_2007-11-06.jpg"
"summer","2012","London","Volleyball","Volleyball","SHINNABE, Risa","JPN","Women","Volleyball","Bronze","Japan","https://upload.wikimedia.org/wikipedia/commons/f/f6/FIVB_%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%89%E3%82%AB%E3%83%83%E3%83%972011_%E6%96%B0%E9%8D%8B%E7%90%86%E6%B2%99.jpg"
"summer","2012","London","Volleyball","Volleyball","TAKESHITA, Yoshie","JPN","Women","Volleyball","Bronze","Japan","https://upload.wikimedia.org/wikipedia/commons/5/5c/Yoshie_Takeshita%2C_2007-11-06.jpg"
"summer","2012","London","Volleyball","Volleyball","YAMAGUCHI, Mai","JPN","Women","Volleyball","Bronze","Japan","https://upload.wikimedia.org/wikipedia/commons/9/9a/Mai_Yamaguchi_at_the_2012_Summer_Olympics_%287914030090%29_%28cropped%29.jpg"
"summer","2012","London","Weightlifting","Weightlifting","JANG, Mi-ran","KOR","Women","+75KG","Bronze","Korea, South","https://upload.wikimedia.org/wikipedia/commons/c/c6/Jang_Mi-Ran_from_acrofan.jpg"
"summer","2012","London","Weightlifting","Weightlifting","TOROKHTIY, Oleksiy","UKR","Men","105KG","Gold","Ukraine","https://upload.wikimedia.org/wikipedia/commons/d/d5/Oleksiy_Torokhtiy.jpg"
"summer","2012","London","Weightlifting","Weightlifting","NASIRSHELAL, Navab","IRI","Men","105KG","Silver","Iran","https://upload.wikimedia.org/wikipedia/commons/0/09/Navab_Nasirshelal.jpg"
"summer","2012","London","Weightlifting","Weightlifting","BONK, Bartlomiej","POL","Men","105KG","Bronze","Poland","https://upload.wikimedia.org/wikipedia/commons/9/92/Bart%C5%82omiej_Bonk.jpg"
"summer","2012","London","Weightlifting","Weightlifting","MIYAKE, Hiromi","JPN","Women","48KG","Silver","Japan","https://upload.wikimedia.org/wikipedia/commons/1/14/Hiromi_Miyake_cropped.jpg"
"summer","2012","London","Weightlifting","Weightlifting","HSU, Shu-Ching","TPE","Women","53KG","Gold","Taiwan","https://upload.wikimedia.org/wikipedia/commons/c/c9/Hsu_Shu-ching_20161229.jpg"
"summer","2012","London","Weightlifting","Weightlifting","HRISTOV, Valentin","AZE","Men","-56KG","Bronze","Azerbaijan","https://upload.wikimedia.org/wikipedia/commons/d/d0/Valentin_Xristov_London_2012.jpg"
"summer","2012","London","Weightlifting","Weightlifting","KIM, Un Guk","PRK","Men","62KG","Gold","Korea, North","https://upload.wikimedia.org/wikipedia/commons/3/30/After_First_New-year_Commemoration_of_Provisional_Government_of_the_Republic_of_Korea_%281st_January_1920%29.jpg"
"summer","2012","London","Weightlifting","Weightlifting","FIGUEROA MOSQUERA, Oscar Albeiro","COL","Men","62KG","Silver","Colombia","https://upload.wikimedia.org/wikipedia/commons/1/14/Figueroa_con_medalla_de_plata.png"
"summer","2012","London","Weightlifting","Weightlifting","Pending","","Women","63KG","Gold","NULL","https://upload.wikimedia.org/wikipedia/commons/2/2d/PendingChangs-Nov16-Pending.png"
"summer","2012","London","Weightlifting","Weightlifting","TSARUKAEVA, Svetlana","RUS","Women","63KG","Silver","Russia","https://upload.wikimedia.org/wikipedia/commons/8/8b/Svetlana_Tsarukaeva.jpg"
"summer","2012","London","Weightlifting","Weightlifting","GIRARD, Christine","CAN","Women","63KG","Bronze","Canada","https://upload.wikimedia.org/wikipedia/commons/2/22/Christine_Girard.jpg"
"summer","2012","London","Weightlifting","Weightlifting","LIN, Qingfeng","CHN","Men","69KG","Gold","China","https://upload.wikimedia.org/wikipedia/commons/c/c5/Lin_Qingfeng_London2012.jpg"
"summer","2012","London","Weightlifting","Weightlifting","TRIYATNO, Triyatno","INA","Men","69KG","Silver","Indonesia","https://upload.wikimedia.org/wikipedia/commons/a/af/Triyatno_2011.jpg"
"summer","2012","London","Weightlifting","Weightlifting","VALENTIN PEREZ, Lidia","ESP","Women","75KG","Gold","Spain","https://upload.wikimedia.org/wikipedia/commons/a/a9/Retrato_de_don_Jos%C3%A9_Jes%C3%BAs_del_%C3%81guila_C%C3%B3rdova.jpg"
"summer","2012","London","Weightlifting","Weightlifting","LU, Xiaojun","CHN","Men","77KG","Gold","China","https://upload.wikimedia.org/wikipedia/commons/b/bf/Lu_Xiaojun_Switzerland%2C_2019.png"
"summer","2012","London","Weightlifting","Weightlifting","ROSTAMI, Kianoush","IRI","Men","85KG","Silver","Iran","https://upload.wikimedia.org/wikipedia/commons/f/f7/Kianoush_Rostami.jpg"
"summer","2012","London","Weightlifting","Weightlifting","Pending","","Men","94KG","Silver","NULL","https://upload.wikimedia.org/wikipedia/commons/2/2d/PendingChangs-Nov16-Pending.png"
"summer","2012","London","Wrestling","Wrestling Freestyle","MODZMANASHVILI, Davit","GEO","Men","Wf 120KG","Silver","Georgia","https://upload.wikimedia.org/wikipedia/commons/2/26/Davit_Modzmanashvili_2018.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","GHASEMI, Komeil","IRI","Men","Wf 120KG","Bronze","Iran","https://upload.wikimedia.org/wikipedia/commons/1/12/Komeil_Ghasemi.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","MAKHOV, Bilyal","RUS","Men","Wf 120KG","Bronze","Russia","https://upload.wikimedia.org/wikipedia/commons/b/be/Bilyal_Makhov_%28RUS%29.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","OBARA, Hitomi","JPN","Women","Wf 48 KG","Gold","Japan","https://upload.wikimedia.org/wikipedia/commons/a/ab/Hitomi_Obara_London_2012.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","STADNYK, Mariya","AZE","Women","Wf 48 KG","Silver","Azerbaijan","https://upload.wikimedia.org/wikipedia/commons/9/93/Mariya_Stadnik.png"
"summer","2012","London","Wrestling","Wrestling Freestyle","KHINCHEGASHVILI, Vladimer","GEO","Men","Wf 55 KG","Silver","Georgia","https://upload.wikimedia.org/wikipedia/commons/7/70/Vladimer_Khinchegashvili_Rio2016_%28cropped%29.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","RATKEVICH, Yuliya","AZE","Women","Wf 55 KG","Bronze","Azerbaijan","https://upload.wikimedia.org/wikipedia/commons/a/a9/Ratkevich_v_Tynybekova_Tournoi_GPSO_2014_t134129.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","RENTERIA CASTILLO, Jackeline","COL","Women","Wf 55 KG","Bronze","Colombia","https://upload.wikimedia.org/wikipedia/commons/b/b5/Jackeline-renteria.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","ASGAROV, Toghrul","AZE","Men","Wf 60 KG","Gold","Azerbaijan","https://upload.wikimedia.org/wikipedia/commons/1/11/Toghrul_Asgarov_at_the_2016_Summer_Olympics_awarding_ceremony.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","DUTT, Yogeshwar","IND","Men","Wf 60 KG","Bronze","India","https://upload.wikimedia.org/wikipedia/commons/2/2c/A_young_sports_person_of_%E2%80%9CCome_%26_Play_Scheme%E2%80%9D_of_Sports_Authority_of_India%2C_after_presenting_the_cheque_of_Special_Cash_Award_to_Shri_Yogeshwar_Dutt%2C_the_Medal_winner_of_London_Olympics_2012%2C_at_the_felicitation_function.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","SCOTT, Coleman","USA","Men","Wf 60 KG","Bronze","United States","https://upload.wikimedia.org/wikipedia/commons/1/13/Coleman-Scott_House_-_Portland_Oregon.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","VOLOSOVA, Lubov","RUS","Women","Wf 63 KG","Bronze","Russia","https://upload.wikimedia.org/wikipedia/commons/4/4f/Lubov_Volosova.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","YONEMITSU, Tatsuhiro","JPN","Men","Wf 66 KG","Gold","Japan","https://upload.wikimedia.org/wikipedia/commons/1/15/Tatsuhiro_Yonemitsu_cropped.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","TANATAROV, Akzhurek","KAZ","Men","Wf 66 KG","Bronze","Kazakhstan","https://upload.wikimedia.org/wikipedia/commons/a/a9/Akzhurek_Tanatarov_2012_%28cropped%29.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","HRISTOVA, Stanka Zlateva","BUL","Women","Wf 72 KG","Silver","Bulgaria","https://upload.wikimedia.org/wikipedia/commons/a/a4/STANKA_ZLATEVA.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","MANYUROVA, Guzel","KAZ","Women","Wf 72 KG","Bronze","Kazakhstan","https://upload.wikimedia.org/wikipedia/commons/2/2b/Guzel_Manyurova_2016_stamp_of_Kazakhstan.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","UNDA, Maider","ESP","Women","Wf 72 KG","Bronze","Spain","https://upload.wikimedia.org/wikipedia/commons/5/56/Maider_Unda%2C_2016-cropped.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","SHARIFOV, Sharif","AZE","Men","Wf 84 KG","Gold","Azerbaijan","https://upload.wikimedia.org/wikipedia/commons/6/68/Ilham_Aliyev_met_with_athletes_who_competed_in_31st_Summer_Olympic_Games_%28Ilham_Aliyev_and_Sharif_Sharifov%29.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","ANDRIITSEV, Valerii","UKR","Men","Wf 96 KG","Silver","Ukraine","https://upload.wikimedia.org/wikipedia/commons/5/5d/Andriitsev.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","NABI, Heiki","EST","Men","Wg 120 KG","Silver","Estonia","https://upload.wikimedia.org/wikipedia/commons/8/8b/Heiki_Nabi.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","EUREN, Johan","SWE","Men","Wg 120 KG","Bronze","Sweden","https://upload.wikimedia.org/wikipedia/commons/c/cf/Johan_Eur%C3%A9n_2012_%28cropped%29.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","KAYAALP, Riza","TUR","Men","Wg 120 KG","Bronze","Turkey","https://upload.wikimedia.org/wikipedia/commons/7/76/R%C4%B1za_Kayaalp.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","MODOS, Peter","HUN","Men","Wg 55 KG","Bronze","Hungary","https://upload.wikimedia.org/wikipedia/commons/c/cb/M%C3%B3dos_P%C3%A9ter.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","SEMENOV, Mingiyan","RUS","Men","Wg 55 KG","Bronze","Russia","https://upload.wikimedia.org/wikipedia/commons/7/7b/Spenser_Mango_and_Mingiyan_Semenov_2012.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","LASHKHI, Revaz","GEO","Men","Wg 60 KG","Silver","Georgia","https://upload.wikimedia.org/wikipedia/commons/4/4d/Revaz_Lashkhi_Tournoi_GPSO_2014_t212733.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","KURAMAGOMEDOV, Zaur","RUS","Men","Wg 60 KG","Bronze","Russia","https://upload.wikimedia.org/wikipedia/commons/b/b0/Zaur_Kuramagomedov_%28cropped%29.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","MATSUMOTO, Ryutaro","JPN","Men","Wg 60 KG","Bronze","Japan","https://upload.wikimedia.org/wikipedia/commons/a/af/Medalists_at_the_Men%27s_60_kg_Greco_Roman_Wrestling.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","KIM, Hyeonwoo","KOR","Men","Wg 66 KG","Gold","Korea, South","https://upload.wikimedia.org/wikipedia/commons/9/9d/Korea_London_Kim_Hyeonwoo_07_%287771942468%29.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","LORINCZ, Tamas","HUN","Men","Wg 66 KG","Silver","Hungary","https://upload.wikimedia.org/wikipedia/commons/2/22/Tam%C3%A1s_L%C5%91rincz_vs_Justin_Lester_2012.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","TSKHADAIA, Manuchar","GEO","Men","Wg 66 KG","Bronze","Georgia","https://upload.wikimedia.org/wikipedia/commons/9/92/Manuchar_Tskhadaia_%28cropped%29.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","VLASOV, Roman","RUS","Men","Wg 74 KG","Gold","Russia","https://upload.wikimedia.org/wikipedia/commons/c/ca/Roman_Vlasov_2014.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","JULFALAKYAN, Arsen","ARM","Men","Wg 74 KG","Silver","Armenia","https://upload.wikimedia.org/wikipedia/commons/8/8e/Arsen_Julfalakyan_at_London_2012.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","AHMADOV, Emin","AZE","Men","Wg 74 KG","Bronze","Azerbaijan","https://upload.wikimedia.org/wikipedia/commons/a/a0/Emin_%C6%8Fhm%C9%99dov.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","KAZAKEVIC, Aleksandr","LTU","Men","Wg 74 KG","Bronze","Lithuania","https://upload.wikimedia.org/wikipedia/commons/b/b7/Aleksandr_Kazakevi%C4%8D.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","KHUGAEV, Alan","RUS","Men","Wg 84 KG","Gold","Russia","https://upload.wikimedia.org/wikipedia/commons/6/61/London_2012_Alan_Khugaev.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","JANIKOWSKI, Damian","POL","Men","Wg 84 KG","Bronze","Poland","https://upload.wikimedia.org/wikipedia/commons/8/88/Janikowski_Damian.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","ALEKSANYAN, Artur","ARM","Men","Wg 96 KG","Bronze","Armenia","https://upload.wikimedia.org/wikipedia/commons/2/26/Artur_Aleksanyan_2017_stamp_of_Armenia.jpg"
"summer","2012","London","Wrestling","Wrestling Freestyle","LIDBERG, Jimmy","SWE","Men","Wg 96 KG","Bronze","Sweden","https://upload.wikimedia.org/wikipedia/commons/0/0b/Jimmy_Lidberg.jpg"
"winter","2010","Vancouver","Biathlon","Biathlon","FAK, Jakov","CRO","Men","10KM","Bronze","Croatia","https://upload.wikimedia.org/wikipedia/commons/f/f1/Jakov_Fak_2016.jpg"
"winter","2010","Vancouver","Biathlon","Biathlon","JAY, Vincent","FRA","Men","10KM","Gold","France","https://upload.wikimedia.org/wikipedia/commons/5/5d/Vincent_Jay_-_21-01-2010.jpg"
"winter","2010","Vancouver","Biathlon","Biathlon","SVENDSEN, Emil Hegle","NOR","Men","10KM","Silver","Norway","https://upload.wikimedia.org/wikipedia/commons/a/a0/Emil_Hegle_Svendsen_2017.jpg"
"winter","2010","Vancouver","Biathlon","Biathlon","BRUNET, Marie Laure","FRA","Women","10KM Pursuit","Bronze","France","https://upload.wikimedia.org/wikipedia/commons/a/ab/Marie-Laure_Brunet.JPG"
"winter","2010","Vancouver","Biathlon","Biathlon","NEUNER, Magdalena","GER","Women","10KM Pursuit","Gold","Germany","https://upload.wikimedia.org/wikipedia/commons/8/86/Magdalena_Neuner.jpg"
"winter","2010","Vancouver","Biathlon","Biathlon","HAUSWALD, Simone","GER","Women","12.5KM Mass Start","Bronze","Germany","https://upload.wikimedia.org/wikipedia/commons/5/56/Simone_Hauswald.JPG"
"winter","2010","Vancouver","Biathlon","Biathlon","NEUNER, Magdalena","GER","Women","12.5KM Mass Start","Gold","Germany","https://upload.wikimedia.org/wikipedia/commons/8/86/Magdalena_Neuner.jpg"
"winter","2010","Vancouver","Biathlon","Biathlon","JAY, Vincent","FRA","Men","12.5Km Pursuit","Bronze","France","https://upload.wikimedia.org/wikipedia/commons/5/5d/Vincent_Jay_-_21-01-2010.jpg"
"winter","2010","Vancouver","Biathlon","Biathlon","FERRY, Bjorn","SWE","Men","12.5Km Pursuit","Gold","Sweden","https://upload.wikimedia.org/wikipedia/commons/9/91/Bj%C3%B6rn_Ferry.jpg"
"winter","2010","Vancouver","Biathlon","Biathlon","SUMANN, Christoph","AUT","Men","12.5Km Pursuit","Silver","Austria","https://upload.wikimedia.org/wikipedia/commons/a/a7/Christoph_Sumann_%28Gala-Nacht_des_Sports_2009%29.jpg"
"winter","2010","Vancouver","Biathlon","Biathlon","DOMRACHEVA, Darya","BLR","Women","15KM","Bronze","Belarus","https://upload.wikimedia.org/wikipedia/commons/f/f9/Darya_Domracheva_2014_Belarus_stamp.jpg"
"winter","2010","Vancouver","Biathlon","Biathlon","BERGER, Tora","NOR","Women","15KM","Gold","Norway","https://upload.wikimedia.org/wikipedia/commons/1/19/Tora_Berger.jpg"
"winter","2010","Vancouver","Biathlon","Biathlon","KHRUSTALEVA, Elena","KAZ","Women","15KM","Silver","Kazakhstan","https://upload.wikimedia.org/wikipedia/commons/a/a8/Elena_Khrustaleva_-_20-01-2010.jpg"
"winter","2010","Vancouver","Biathlon","Biathlon","HURAJT, Pavol","SVK","Men","15KM Mass Start","Bronze","Slovakia","https://upload.wikimedia.org/wikipedia/commons/f/f5/Pavol_Hurajt_-_21-01-2010.jpg"
